Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,there's two more wrecked speeders back there. and i found this.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,i'm afraid that artoo's sensors can find no trace of princess leia.,-0.296,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,HAN,i hope she's alright.,0.5994,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"what, chewie? what? chewie!",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"hey, i don't get it.",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"nah, it's just a dead animal, chewie.",-0.6908,Negative,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"chewie, wawait! don't!",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"nice work. great, chewie! great! always thinking with your stomach.",0.9115,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"will you take it easy? let's just figure out a way to get out of this thing. han, can you reach my lightsaber?",0.5204,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"yeah, sure.",0.5423,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"artoo, i'm not sure that's such a good idea. it's a very long drooop!!",0.3658,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,wha? hey! point that thing someplace else.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,HAN,hey!,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"han, don't. it'll be all right.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"chewie, give 'em your crossbow.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh, my head. oh, my goodness!",0.5093,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,do you understand anything they're saying?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh, yes, master luke! remember that i am fluent in over six million forms of communication.",0.4574,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,what are you telling them?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"hello, i think... i could be mistaken. they're using a very primitive dialect. but i do believe they think i am some sort of god.",0.1181,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"well, why don't you use your divine influence and get us out of this?",0.6908,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"i beg your pardon, general solo, but that just wouldn't be proper.",0.1655,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,proper?!,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,it's against my programming to impersonate a deity.,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"why, you",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,my mistake. he's an old friend of mine.,0.2023,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,i have a really bad feeling about this.,-0.4615,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,what did he say?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"i'm rather embarrassed, general solo, but it appears you are to be the main course at a banquet in my honor.",0.5499,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN and LUKE,leia!,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,oh!,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,your royal highness.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"but these are my friends. threepio, tell them they must be set free.",0.8625,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"somehow, i got the feeling that didn't help us very much.",-0.1921,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"threepio, tell them if they don't do as you wish, you'll become angry and use your magic.",-0.1531,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"but master luke, what magic? couldn't possibly",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,just tell them.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"you see, master luke they didn't believe me. just...",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"... as i said they wouldn't. whawhawhat's happening! oh! oh, dear! oh!",0.5815,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"put me down! heeelp! master luke! artoo! somebody, somebody, help! master luke, artoo! artoo, quickly! do something, somebody! oh! ohhh!",0.5951,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh, oh, oh, oh! thank goodness.",0.6996,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"thanks, threepio.",0.4404,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,i...i never knew i had it in me.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"yes, artoo. i was just coming to that.",0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,what's going on?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,i don't know.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,wonderful! we are now a part of the tribe.,0.6114,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,just what i always wanted.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"well, short help is better than no help at all, chewie. thank you. okay.",0.891,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,he says the scouts are going to show us the quickest way to the shield generator.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"good. how far is it? ask him. we need some fresh supplies, too. and try and get our weapons back.",0.3182,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"and hurry up, will ya? i haven't got all day.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"luke, what's wrong?",-0.4767,Negative,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,leia... do you remember your mother? your real mother?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,just a little bit. she died when i was very young.,-0.5165,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,what do you remember?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"just...images, really. feelings.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,tell me.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"she was very beautiful. kind, but...sad. why are you asking me all this?",0.8347,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i have no memory of my mother. i never knew her.,-0.296,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"luke, tell me. what's troubling you?",-0.5423,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"vader is here...now, on this moon.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,how do you know?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"i felt his presence. he's come for me. he can feel when i'm near. that's why i have to go. as long as i stay, i'm endangering the group and our mission here. i have to face him.",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,why?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,he's my father.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,your father?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"there's more. it won't be easy for you to hear it, but you must. if i don't make it back, you're the only hope for the alliance.",0.4848,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"luke, don't talk that way. you have a power ii don't understand and could never have.",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"you're wrong, leia. you have that power too. in time you'll learn to use it as i have. the force is strong in my family. my father has it...i have it...and...my sister has it.",0.0516,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,yes. it's you leia.,0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,i know. somehow...i've always known.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,then you know why i have to face him.,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"no! luke, run away, far away. if he can feel your presence, then leave this place. i wish i could go with you.",0.1511,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"no, you don't. you've always been strong.",0.2732,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"but, why must you confront him?",-0.2617,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,because...there is good in him. i've felt it. he won't turn me over to the emperor. i can save him. i can turn him back to the good side. i have to try.,0.8402,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"hey, what's goin' on?",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,nothing. i just want to be alone for a little while.,-0.3009,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"nothing? come on, tell me. what's goin' on?",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,i...i can't tell you.,0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,did you tell luke? is that who you could tell?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,i...,0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,ahhh...,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,i'm sorry.,-0.0772,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,hold me.,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,COMMANDER,"this is a rebel that surrendered to us. although he denies it, i believe there may be more of them, and i request permission to conduct a further search of the area.",-0.5267,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,COMMANDER,he was armed only with this.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"good work, commander. leave us. conduct your search and bring his companions to me.",0.4019,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,COMMANDER,"yes, my lord.",0.4019,Positive,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,VADER,the emperor has been expecting you.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"i know, father.",0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"so, you have accepted the truth.",0.5667,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"i've accepted the truth that you were once anakin skywalker, my father.",0.5267,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,VADER,that name no longer has any meaning for me.,-0.296,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,it is the name of your true self. you've only forgotten. i know there is good in you. the emperor hasn't driven it from you fully. that is why you couldn't destroy me. that's why you won't bring me to your emperor now.,0.7684,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,VADER,i see you have constructed a new lightsaber.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"your skills are complete. indeed, you are powerful, as the emperor has foreseen.",0.4215,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,come with me.,0.0,Neutral,Fear
SW_EpisodeVI,UNKNOWN_SCENE,VADER,obiwan once thought as you do.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,you don't know the power of the dark side. i must obey my master.,0.0,Neutral,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i will not turn...and you'll be forced to kill me.,-0.8271,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,VADER,if that is your destiny.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"search your feelings, father. you can't do this. i feel the conflict within you. let go of your hate.",-0.7184,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"it is too late for me, son. the emperor will show you the true nature of the force. he is your master now.",0.4215,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,then my father is truly dead.,-0.34,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,the main entrance to the control bunker's on the far side of that landing platform. this isn't gonna be easy.,-0.3412,Negative,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"hey, don't worry. chewie and me got into a lot of places more heavily guarded than this.",0.3412,Positive,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,what's he saying?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,he says there's a secret entrance on the other side of the ridge.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"admiral, we're in position. all fighters accounted for.",0.2732,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,proceed with the countdown. all groups assume attack coordinates.,-0.4767,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"don't worry, my friends are down there. they'll have that shield down on time... or this'll be the shortest offensive of all time.",-0.485,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,"all craft, prepare to jump to hyperspace on my mark.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,all right. stand by.,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"back door, huh? good idea.",0.4404,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,HAN,it's only a few guards. this shouldn't be too much trouble.,-0.4019,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"well, it only takes one to sound the alarm.",-0.0772,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,then we'll do it real quietlike.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh! oh, my. uh, princess leia!",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,quiet.,0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,i'm afraid our furry companion has gone and done something rather rash.,-0.4019,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"oh, no.",-0.296,Negative,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,there goes our surprise attack.,-0.25,Negative,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,SCOUT,look! over there! stop him!,-0.4724,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,HAN,not bad for a little furball. there's only one left. you stay here. we'll take care of this.,0.7227,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,i have decided that we shall stay here.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"welcome, young skywalker. i have been expecting you.",0.4588,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,you no longer need those.,-0.296,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"guards, leave us.",-0.0516,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,i'm looking forward to completing your training. in time you will call me master.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,you're gravely mistaken. you won't convert me as you did my father.,-0.6124,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"oh, no, my young jedi. you will find that it is you who are mistaken...about a great many things.",0.4404,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,VADER,his lightsaber.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"ah, yes, a jedi's weapon. much like your father's. by now you must know your father can never be turned from the dark side. so will it be with you.",0.4588,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,you're wrong. soon i'll be dead...and you with me.,-0.4767,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,perhaps you refer to the imminent attack of your rebel fleet.,-0.5719,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,yes...i assure you we are quite safe from your friends here.,0.8268,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,your overconfidence is your weakness.,-0.4215,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,your faith in your friends is yours.,0.7096,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"it is pointless to resist, my son.",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,everything that has transpired has done so according to my design. your friends up there on the sanctuary moon...,0.4767,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,...are walking into a trap. as is your rebel fleet! it was i who allowed the alliance to know the location of the shield generator. it is quite safe from your pitiful little band. an entire legion of my best troops awaits them.,0.4376,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,oh...i'm afraid the deflector shield will be quite operational when your friends arrive.,0.4767,Positive,Fear
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"all right! up! move! come on! quickly! quickly, chewie.",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,han! hurry! the fleet will be here any moment.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"charges! come on, come on!",-0.3987,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh, my! they'll be captured!",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"wawait! wait, come back! artoo, stay with me.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,COMMANDER,freeze! you rebel scum.,-0.1759,Negative,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,all wings report in.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,WEDGE,red leader standing by.,0.0,Neutral,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,GRAY LEADER,gray leader standing by.,0.0,Neutral,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,GREEN LEADER,green leader standing by.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,WEDGE,lock sfoils in attack positions.,-0.4767,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,may the force be with us.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"we've got to be able to get some kind of a reading on that shield, up or down. well, how could they be jamming us if they don't know if we're coming.",0.2732,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,break off the attack! the shield is still up.,-0.5255,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,RED LEADER,i get no reading. are you sure?,0.0258,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,pull up! all craft pull up!,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,"take evasive action! green group, stick close to holding sector mv7.",0.0,Neutral,Fear
SW_EpisodeVI,UNKNOWN_SCENE,CONTROLLER,"admiral, we have enemy ships in sector 47.",-0.296,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,it's a trap!,-0.3802,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,fighters coming in.,-0.0516,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,REBEL PILOT,there's too many of them!,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,accelerate to attack speed! draw their fire away from the cruisers.,-0.6996,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,WEDGE,"copy, gold leader.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"come, boy. see for yourself.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"from here you will witness the final destruction of the alliance, and the end of your insignificant rebellion.",-0.765,Negative,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"you want this, don't you? the hate is swelling in you now. take your jedi weapon. use it. i am unarmed. strike me down with it. give in to your anger. with each passing moment, you make yourself more my servant.",-0.477,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,no!,-0.3595,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"it is unavoidable. it is your destiny. you, like your father, are now mine!",0.4199,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,STORMTROOPER,"all right, move it! i said move it! go on!",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"hello! i say, over there! were you looking for me?",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,BUNKER COMMANDER,bring those two down here!,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,STORMTROOPER,let's go!,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"well, they're on their way. artoo, are you sure this was a good idea?",0.743,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,STORMTROOPER,freeze! don't move!,0.1984,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,we surrender.,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"ohhh! stand back, artoo.",0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,the code's changed. we need artoo!,0.0,Neutral,Surprise
